Linux 3.10.0-229.el7.x86_64 (ip-10-234-134-85.us-west-1.compute.internal) 	08/27/2015 	_x86_64_	(16 CPU)

10:51:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:26:46 AM     all     10.78      0.00      1.79      0.24      0.08     87.10
12:27:46 AM     all      8.94      0.00      2.91      0.76      0.05     87.35
12:28:46 AM     all      9.40      0.00      1.63      1.01      0.05     87.91
12:29:46 AM     all      9.35      0.00      1.58      1.10      0.05     87.92
12:30:46 AM     all      9.68      0.00      2.16      0.83      0.06     87.28
12:31:46 AM     all      8.93      0.00      1.99      1.21      0.05     87.82
12:32:46 AM     all      8.60      0.00      1.84      1.49      0.03     88.05
12:33:46 AM     all      8.68      0.00      1.62      1.41      0.03     88.25
12:34:46 AM     all      8.77      0.00      1.77      1.37      0.07     88.02
12:35:46 AM     all      8.74      0.00      1.97      1.43      0.10     87.76
12:36:46 AM     all      7.03      0.00      2.33      2.03      0.09     88.51
12:37:46 AM     all      4.33      0.00      4.84      1.91      0.18     88.73
12:38:46 AM     all      3.14      0.00      3.40      1.27      0.14     92.04
12:39:46 AM     all      2.66      0.00      2.25      0.44      0.07     94.59
12:40:46 AM     all      2.84      0.00      2.26      0.40      0.06     94.44
12:41:46 AM     all      2.77      0.00      2.30      0.39      0.06     94.48
