# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-234-134-85.us-west-1.compute.internal;60;1440725020;-5813.02;0.00;6113.02
ip-10-234-134-85.us-west-1.compute.internal;60;1440725080;210.45;0.00;-258.15
ip-10-234-134-85.us-west-1.compute.internal;60;1440725140;-177.37;0.00;-7359.97
ip-10-234-134-85.us-west-1.compute.internal;60;1440725200;-44.78;0.00;33.73
ip-10-234-134-85.us-west-1.compute.internal;60;1440725260;95.85;0.00;-102.70
ip-10-234-134-85.us-west-1.compute.internal;60;1440725320;28.00;0.00;-11700.02
ip-10-234-134-85.us-west-1.compute.internal;60;1440725380;8212.78;0.00;8750.52
ip-10-234-134-85.us-west-1.compute.internal;60;1440725440;-8304.47;0.00;4566.60
ip-10-234-134-85.us-west-1.compute.internal;60;1440725500;6.60;0.00;-3441.48
ip-10-234-134-85.us-west-1.compute.internal;60;1440725560;-41.32;0.00;-2569.72
ip-10-234-134-85.us-west-1.compute.internal;60;1440725620;43.70;0.00;-3270.97
ip-10-234-134-85.us-west-1.compute.internal;60;1440725680;29.50;0.00;-3806.48
ip-10-234-134-85.us-west-1.compute.internal;60;1440725740;110.45;0.00;-2615.97
ip-10-234-134-85.us-west-1.compute.internal;60;1440725800;7765.07;0.00;16230.08
ip-10-234-134-85.us-west-1.compute.internal;60;1440725860;-7791.48;0.00;8355.87
ip-10-234-134-85.us-west-1.compute.internal;60;1440725920;-6.22;0.00;1011.48
ip-10-234-134-85.us-west-1.compute.internal;60;1440725980;-66.82;0.00;-2614.27
ip-10-234-134-85.us-west-1.compute.internal;60;1440726040;32.45;0.00;-434.95
ip-10-234-134-85.us-west-1.compute.internal;60;1440726100;-50.65;0.00;-8864.20
ip-10-234-134-85.us-west-1.compute.internal;60;1440726160;59.18;0.00;-12622.85
ip-10-234-134-85.us-west-1.compute.internal;60;1440726220;-28.85;0.00;-11862.67
ip-10-234-134-85.us-west-1.compute.internal;60;1440726280;-21.82;0.00;-10804.77
ip-10-234-134-85.us-west-1.compute.internal;60;1440726340;-61.08;0.00;-9485.68
ip-10-234-134-85.us-west-1.compute.internal;60;1440726400;35.72;0.00;-8301.72
ip-10-234-134-85.us-west-1.compute.internal;60;1440726460;15.32;0.00;-48.80
ip-10-234-134-85.us-west-1.compute.internal;60;1440726520;-25.57;0.00;848.62
ip-10-234-134-85.us-west-1.compute.internal;60;1440726580;0.80;0.00;426.42
ip-10-234-134-85.us-west-1.compute.internal;60;1440726640;29.63;0.00;-5.62
ip-10-234-134-85.us-west-1.compute.internal;60;1440726700;47186.27;0.00;16039.07
ip-10-234-134-85.us-west-1.compute.internal;60;1440726760;-22037.98;0.00;21528.87
ip-10-234-134-85.us-west-1.compute.internal;60;1440726820;-22536.58;0.00;22146.10
ip-10-234-134-85.us-west-1.compute.internal;60;1440726880;-2530.32;0.00;2118.87
ip-10-234-134-85.us-west-1.compute.internal;60;1440726940;-71.53;0.00;-265.93
ip-10-234-134-85.us-west-1.compute.internal;60;1440727000;21.85;0.00;-28.35
ip-10-234-134-85.us-west-1.compute.internal;60;1440727060;-6.03;0.00;-2357.97
ip-10-234-134-85.us-west-1.compute.internal;60;1440727120;-16.43;0.00;-631.15
ip-10-234-134-85.us-west-1.compute.internal;60;1440727180;156.83;0.00;-193.77
ip-10-234-134-85.us-west-1.compute.internal;60;1440727240;-107.47;0.00;-1645.22
ip-10-234-134-85.us-west-1.compute.internal;60;1440727300;3109.92;0.00;498.20
ip-10-234-134-85.us-west-1.compute.internal;60;1440727360;-1276.65;0.00;1112.88
ip-10-234-134-85.us-west-1.compute.internal;60;1440727420;-1863.62;0.00;1715.20
ip-10-234-134-85.us-west-1.compute.internal;60;1440727480;-11.90;0.00;4672.18
ip-10-234-134-85.us-west-1.compute.internal;60;1440727540;127.12;0.00;-5308.42
ip-10-234-134-85.us-west-1.compute.internal;60;1440727600;-70.75;0.00;5648.20
ip-10-234-134-85.us-west-1.compute.internal;60;1440727660;-60.22;0.00;523.11
ip-10-234-134-85.us-west-1.compute.internal;60;1440727720;4.87;0.00;-1952.42
ip-10-234-134-85.us-west-1.compute.internal;60;1440727780;-80.42;0.00;-126.27
ip-10-234-134-85.us-west-1.compute.internal;60;1440727840;40.33;0.00;-37.13
ip-10-234-134-85.us-west-1.compute.internal;60;1440727900;-1.15;0.00;-5.42
ip-10-234-134-85.us-west-1.compute.internal;60;1440727960;-26.12;0.00;-2028.30
ip-10-234-134-85.us-west-1.compute.internal;60;1440728020;14.93;0.00;-424.52
ip-10-234-134-85.us-west-1.compute.internal;60;1440728080;5162.27;0.00;70.67
ip-10-234-134-85.us-west-1.compute.internal;60;1440728140;-5161.80;0.00;5155.20
ip-10-234-134-85.us-west-1.compute.internal;60;1440728200;44.27;0.00;-55.42
