# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-234-134-85.us-west-1.compute.internal;60;1440717457;412832.63;0.00;-411833.48
ip-10-234-134-85.us-west-1.compute.internal;60;1440717517;-89505.72;0.00;76236.68
ip-10-234-134-85.us-west-1.compute.internal;60;1440717577;-82671.88;0.00;72045.50
ip-10-234-134-85.us-west-1.compute.internal;60;1440717637;-56261.88;0.00;68177.35
ip-10-234-134-85.us-west-1.compute.internal;60;1440717697;-59669.23;0.00;44664.27
ip-10-234-134-85.us-west-1.compute.internal;60;1440717757;-37502.83;0.00;41197.68
ip-10-234-134-85.us-west-1.compute.internal;60;1440717817;-24825.65;0.00;42158.75
ip-10-234-134-85.us-west-1.compute.internal;60;1440717877;-35746.34;0.00;35369.31
ip-10-234-134-85.us-west-1.compute.internal;60;1440717937;-56403.72;0.00;25765.05
ip-10-234-134-85.us-west-1.compute.internal;60;1440717997;-6419.25;0.00;-32136.87
ip-10-234-134-85.us-west-1.compute.internal;60;1440718057;23480.08;0.00;10132.03
ip-10-234-134-85.us-west-1.compute.internal;60;1440718117;-23250.58;0.00;22836.15
ip-10-234-134-85.us-west-1.compute.internal;60;1440718177;-211.83;0.00;7719.62
ip-10-234-134-85.us-west-1.compute.internal;60;1440718237;32791.73;0.00;-7190.63
ip-10-234-134-85.us-west-1.compute.internal;60;1440718297;-18615.32;0.00;18346.12
ip-10-234-134-85.us-west-1.compute.internal;60;1440718357;-14302.78;0.00;13994.95
ip-10-234-134-85.us-west-1.compute.internal;60;1440718417;93.75;0.00;-375.08
ip-10-234-134-85.us-west-1.compute.internal;60;1440718477;42.90;0.00;-339.38
ip-10-234-134-85.us-west-1.compute.internal;60;1440718537;18.92;0.00;-317.68
ip-10-234-134-85.us-west-1.compute.internal;60;1440718597;-18.37;0.00;-175.10
ip-10-234-134-85.us-west-1.compute.internal;60;1440718657;-65.87;0.00;217.28
ip-10-234-134-85.us-west-1.compute.internal;60;1440718717;4.78;0.00;111.45
ip-10-234-134-85.us-west-1.compute.internal;60;1440718777;22.75;0.00;17.43
ip-10-234-134-85.us-west-1.compute.internal;60;1440718837;-18.10;0.00;-219.27
ip-10-234-134-85.us-west-1.compute.internal;60;1440718897;36.15;0.00;-27.25
ip-10-234-134-85.us-west-1.compute.internal;60;1440718957;-47.05;0.00;-90.70
ip-10-234-134-85.us-west-1.compute.internal;60;1440719017;100.73;0.00;-176.83
